1.000E+3	3.531E-1	1.019E-4	2.886E-4	8.060E+1
1.200E+3	3.519E-1	1.230E-4	3.496E-4	7.863E+1
1.400E+3	3.504E-1	1.445E-4	4.125E-4	7.662E+1
1.600E+3	3.485E-1	1.664E-4	4.773E-4	7.449E+1
1.800E+3	3.464E-1	1.887E-4	5.448E-4	7.225E+1
2.000E+3	3.439E-1	2.115E-4	6.151E-4	6.990E+1
2.200E+3	3.411E-1	2.349E-4	6.886E-4	6.739E+1
2.400E+3	3.378E-1	2.585E-4	7.655E-4	6.470E+1
2.600E+3	3.341E-1	2.827E-4	8.461E-4	6.184E+1
2.800E+3	3.301E-1	3.071E-4	9.303E-4	5.874E+1
2.900E+3	3.279E-1	3.194E-4	9.739E-4	5.710E+1
3.000E+3	3.256E-1	3.316E-4	1.018E-3	5.539E+1
3.050E+3	3.244E-1	3.378E-4	1.041E-3	5.450E+1
3.100E+3	3.232E-1	3.439E-4	1.064E-3	5.359E+1
3.150E+3	3.220E-1	3.500E-4	1.087E-3	5.267E+1
3.200E+3	3.207E-1	3.561E-4	1.110E-3	5.172E+1
3.250E+3	3.194E-1	3.622E-4	1.134E-3	5.075E+1
3.300E+3	3.181E-1	3.684E-4	1.158E-3	4.975E+1
3.350E+3	3.168E-1	3.744E-4	1.182E-3	4.873E+1
3.400E+3	3.154E-1	3.805E-4	1.206E-3	4.768E+1
3.450E+3	3.140E-1	3.865E-4	1.231E-3	4.661E+1
3.500E+3	3.126E-1	3.926E-4	1.256E-3	4.550E+1
3.550E+3	3.112E-1	3.987E-4	1.281E-3	4.435E+1
3.600E+3	3.097E-1	4.047E-4	1.306E-3	4.316E+1
3.650E+3	3.082E-1	4.107E-4	1.332E-3	4.193E+1
3.700E+3	3.067E-1	4.167E-4	1.359E-3	4.065E+1
3.750E+3	3.052E-1	4.227E-4	1.385E-3	3.930E+1
3.800E+3	3.036E-1	4.288E-4	1.413E-3	3.788E+1
3.850E+3	3.019E-1	4.349E-4	1.441E-3	3.637E+1
3.900E+3	3.002E-1	4.412E-4	1.470E-3	3.473E+1
3.950E+3	2.984E-1	4.476E-4	1.500E-3	3.292E+1
4.000E+3	2.964E-1	4.542E-4	1.532E-3	3.087E+1
4.050E+3	2.943E-1	4.612E-4	1.567E-3	2.844E+1
4.100E+3	2.919E-1	4.686E-4	1.605E-3	2.534E+1
4.150E+3	2.891E-1	4.764E-4	1.648E-3	2.086E+1
4.170E+3	2.878E-1	4.792E-4	1.665E-3	1.828E+1
4.180E+3	2.872E-1	4.802E-4	1.672E-3	1.667E+1
4.190E+3	2.866E-1	4.808E-4	1.678E-3	1.479E+1
4.200E+3	2.861E-1	4.806E-4	1.680E-3	1.250E+1
4.210E+3	2.858E-1	4.788E-4	1.675E-3	9.639E+0
4.220E+3	2.860E-1	4.739E-4	1.657E-3	5.915E+0
4.230E+3	2.875E-1	4.621E-4	1.607E-3	8.838E-1
4.240E+3	2.918E-1	4.349E-4	1.491E-3	-5.928E+0
4.250E+3	3.009E-1	3.798E-4	1.262E-3	-1.353E+1
4.260E+3	3.126E-1	3.036E-4	9.710E-4	-1.761E+1
4.265E+3	3.179E-1	2.653E-4	8.344E-4	-1.703E+1
4.270E+3	3.223E-1	2.319E-4	7.194E-4	-1.442E+1
4.275E+3	3.257E-1	2.047E-4	6.284E-4	-9.701E+0
4.277E+3	3.268E-1	1.956E-4	5.984E-4	-7.144E+0
4.279E+3	3.278E-1	1.879E-4	5.731E-4	-4.330E+0
4.281E+3	3.287E-1	1.815E-4	5.521E-4	-1.265E+0
4.283E+3	3.295E-1	1.764E-4	5.354E-4	1.978E+0
4.285E+3	3.301E-1	1.726E-4	5.229E-4	5.309E+0
4.287E+3	3.306E-1	1.700E-4	5.142E-4	8.725E+0
4.289E+3	3.311E-1	1.686E-4	5.092E-4	1.213E+1
4.291E+3	3.315E-1	1.682E-4	5.075E-4	1.545E+1
4.293E+3	3.318E-1	1.688E-4	5.089E-4	1.868E+1
4.295E+3	3.320E-1	1.703E-4	5.129E-4	2.172E+1
4.297E+3	3.321E-1	1.725E-4	5.194E-4	2.460E+1
4.299E+3	3.322E-1	1.754E-4	5.281E-4	2.726E+1
4.301E+3	3.323E-1	1.789E-4	5.384E-4	2.971E+1
4.303E+3	3.323E-1	1.828E-4	5.502E-4	3.195E+1
4.305E+3	3.322E-1	1.871E-4	5.632E-4	3.397E+1
4.315E+3	3.314E-1	2.123E-4	6.407E-4	4.128E+1
4.325E+3	3.298E-1	2.390E-4	7.248E-4	4.517E+1
4.335E+3	3.277E-1	2.644E-4	8.066E-4	4.702E+1
4.345E+3	3.255E-1	2.875E-4	8.831E-4	4.763E+1
4.355E+3	3.232E-1	3.079E-4	9.527E-4	4.754E+1
4.360E+3	3.221E-1	3.171E-4	9.845E-4	4.733E+1
4.365E+3	3.210E-1	3.257E-4	1.015E-3	4.703E+1
4.375E+3	3.188E-1	3.415E-4	1.071E-3	4.626E+1
4.385E+3	3.167E-1	3.550E-4	1.121E-3	4.537E+1
4.395E+3	3.148E-1	3.669E-4	1.166E-3	4.441E+1
4.405E+3	3.130E-1	3.772E-4	1.205E-3	4.343E+1
4.415E+3	3.114E-1	3.863E-4	1.241E-3	4.246E+1
4.425E+3	3.099E-1	3.942E-4	1.272E-3	4.151E+1
4.435E+3	3.085E-1	4.012E-4	1.301E-3	4.061E+1
4.445E+3	3.072E-1	4.075E-4	1.326E-3	3.972E+1
4.455E+3	3.060E-1	4.129E-4	1.349E-3	3.888E+1
4.475E+3	3.039E-1	4.224E-4	1.390E-3	3.729E+1
4.495E+3	3.021E-1	4.301E-4	1.424E-3	3.585E+1
