5.000E+2	1.682E+11	-1.546E+1	1.546E+1	-1.800E+2
1.000E+3	1.146E+11	-1.134E+1	1.134E+1	-1.800E+2
1.500E+3	5.849E+10	-1.481E+1	1.481E+1	-1.800E+2
2.000E+3	5.192E+10	-1.252E+1	1.252E+1	-1.800E+2
2.500E+3	3.362E+10	-1.546E+1	1.546E+1	-1.800E+2
3.000E+3	3.144E+10	-1.378E+1	1.378E+1	-1.800E+2
3.500E+3	2.749E+10	-1.351E+1	1.351E+1	-1.800E+2
4.000E+3	2.269E+10	-1.432E+1	1.432E+1	-1.800E+2
4.500E+3	2.195E+10	-1.316E+1	1.316E+1	-1.800E+2
5.000E+3	1.605E+10	-1.619E+1	1.619E+1	-1.800E+2
5.500E+3	1.578E+10	-1.498E+1	1.498E+1	-1.800E+2
6.000E+3	1.615E+10	-1.342E+1	1.342E+1	-1.800E+2
6.500E+3	1.497E+10	-1.335E+1	1.335E+1	-1.800E+2
7.000E+3	1.318E+10	-1.409E+1	1.409E+1	-1.800E+2
7.500E+3	1.159E+10	-1.495E+1	1.495E+1	-1.800E+2
8.000E+3	1.145E+10	-1.419E+1	1.419E+1	-1.800E+2
8.500E+3	1.052E+10	-1.454E+1	1.454E+1	-1.800E+2
9.000E+3	1.017E+10	-1.420E+1	1.420E+1	-1.800E+2
9.500E+3	1.107E+10	-1.235E+1	1.235E+1	-1.800E+2
1.000E+4	1.014E+10	-1.282E+1	1.282E+1	-1.800E+2
