4.005E+3	3.058E-1	4.188E-4	1.370E-3	4.003E+1
4.055E+3	3.043E-1	4.246E-4	1.395E-3	3.874E+1
4.105E+3	3.029E-1	4.301E-4	1.420E-3	3.744E+1
4.155E+3	3.014E-1	4.354E-4	1.444E-3	3.616E+1
4.205E+3	3.000E-1	4.404E-4	1.468E-3	3.487E+1
4.255E+3	2.987E-1	4.452E-4	1.490E-3	3.357E+1
4.305E+3	2.974E-1	4.498E-4	1.513E-3	3.228E+1
4.355E+3	2.962E-1	4.542E-4	1.534E-3	3.097E+1
4.405E+3	2.949E-1	4.584E-4	1.554E-3	2.966E+1
4.455E+3	2.938E-1	4.624E-4	1.574E-3	2.835E+1
4.505E+3	2.926E-1	4.661E-4	1.593E-3	2.703E+1
4.555E+3	2.916E-1	4.697E-4	1.611E-3	2.571E+1
4.605E+3	2.905E-1	4.731E-4	1.629E-3	2.439E+1
4.655E+3	2.895E-1	4.763E-4	1.645E-3	2.305E+1
4.705E+3	2.886E-1	4.792E-4	1.661E-3	2.172E+1
4.755E+3	2.877E-1	4.821E-4	1.675E-3	2.039E+1
4.805E+3	2.869E-1	4.847E-4	1.689E-3	1.905E+1
4.855E+3	2.861E-1	4.870E-4	1.702E-3	1.771E+1
4.905E+3	2.854E-1	4.892E-4	1.714E-3	1.638E+1
4.955E+3	2.848E-1	4.913E-4	1.725E-3	1.505E+1
5.005E+3	2.841E-1	4.931E-4	1.736E-3	1.371E+1
5.055E+3	2.836E-1	4.948E-4	1.745E-3	1.239E+1
5.105E+3	2.831E-1	4.962E-4	1.753E-3	1.106E+1
5.205E+3	2.823E-1	4.987E-4	1.766E-3	8.430E+0
5.305E+3	2.817E-1	5.003E-4	1.776E-3	5.829E+0
5.405E+3	2.814E-1	5.013E-4	1.782E-3	3.262E+0
5.505E+3	2.812E-1	5.017E-4	1.784E-3	7.450E-1
5.605E+3	2.813E-1	5.016E-4	1.783E-3	-1.729E+0
5.705E+3	2.815E-1	5.008E-4	1.779E-3	-4.142E+0
5.805E+3	2.819E-1	4.994E-4	1.772E-3	-6.497E+0
5.905E+3	2.825E-1	4.976E-4	1.762E-3	-8.783E+0
6.005E+3	2.832E-1	4.954E-4	1.750E-3	-1.101E+1
6.105E+3	2.840E-1	4.928E-4	1.735E-3	-1.315E+1
6.205E+3	2.849E-1	4.898E-4	1.719E-3	-1.524E+1
6.305E+3	2.860E-1	4.865E-4	1.701E-3	-1.724E+1
6.405E+3	2.871E-1	4.829E-4	1.682E-3	-1.917E+1
6.505E+3	2.883E-1	4.791E-4	1.661E-3	-2.104E+1
6.605E+3	2.896E-1	4.750E-4	1.640E-3	-2.283E+1
6.705E+3	2.909E-1	4.707E-4	1.618E-3	-2.455E+1
6.805E+3	2.922E-1	4.663E-4	1.596E-3	-2.620E+1
6.905E+3	2.935E-1	4.618E-4	1.573E-3	-2.779E+1
7.005E+3	2.949E-1	4.572E-4	1.550E-3	-2.932E+1
7.105E+3	2.962E-1	4.524E-4	1.527E-3	-3.077E+1
7.205E+3	2.976E-1	4.476E-4	1.504E-3	-3.218E+1
7.305E+3	2.989E-1	4.428E-4	1.481E-3	-3.352E+1
7.405E+3	3.003E-1	4.379E-4	1.458E-3	-3.481E+1
7.505E+3	3.016E-1	4.330E-4	1.436E-3	-3.605E+1
7.605E+3	3.029E-1	4.281E-4	1.413E-3	-3.724E+1
7.705E+3	3.042E-1	4.232E-4	1.391E-3	-3.838E+1
7.805E+3	3.054E-1	4.184E-4	1.370E-3	-3.948E+1
7.905E+3	3.066E-1	4.135E-4	1.348E-3	-4.053E+1
8.005E+3	3.078E-1	4.087E-4	1.328E-3	-4.154E+1
8.105E+3	3.090E-1	4.039E-4	1.307E-3	-4.251E+1
8.205E+3	3.102E-1	3.993E-4	1.287E-3	-4.344E+1
8.305E+3	3.113E-1	3.945E-4	1.268E-3	-4.435E+1
