5.000E+2	1.725E+11	-1.507E+1	1.507E+1	-1.800E+2
1.000E+3	8.786E+10	-1.479E+1	1.479E+1	-1.800E+2
1.500E+3	7.434E+10	-1.165E+1	1.165E+1	-1.800E+2
2.000E+3	4.815E+10	-1.350E+1	1.350E+1	-1.800E+2
2.500E+3	3.785E+10	-1.373E+1	1.373E+1	-1.800E+2
3.000E+3	3.097E+10	-1.399E+1	1.399E+1	-1.800E+2
3.500E+3	3.205E+10	-1.159E+1	1.159E+1	-1.800E+2
4.000E+3	2.352E+10	-1.381E+1	1.381E+1	-1.800E+2
4.500E+3	2.395E+10	-1.206E+1	1.206E+1	-1.800E+2
5.000E+3	2.686E+10	-9.678E+0	9.678E+0	-1.800E+2
5.500E+3	2.906E+10	-8.132E+0	8.132E+0	-1.800E+2
6.000E+3	2.036E+10	-1.064E+1	1.064E+1	-1.800E+2
6.500E+3	1.833E+10	-1.091E+1	1.091E+1	-1.800E+2
7.000E+3	2.088E+10	-8.891E+0	8.891E+0	-1.800E+2
7.500E+3	1.882E+10	-9.209E+0	9.209E+0	-1.800E+2
8.000E+3	1.781E+10	-9.123E+0	9.123E+0	-1.800E+2
8.500E+3	1.689E+10	-9.051E+0	9.051E+0	-1.800E+2
9.000E+3	1.617E+10	-8.930E+0	8.930E+0	-1.800E+2
9.500E+3	1.145E+10	-1.195E+1	1.195E+1	-1.800E+2
1.000E+4	1.216E+10	-1.069E+1	1.069E+1	-1.800E+2
