1.000E+3	3.529E-1	1.054E-4	2.988E-4	8.026E+1
1.050E+3	3.526E-1	1.109E-4	3.145E-4	7.976E+1
1.250E+3	3.512E-1	1.328E-4	3.782E-4	7.772E+1
1.450E+3	3.495E-1	1.551E-4	4.439E-4	7.558E+1
1.650E+3	3.474E-1	1.780E-4	5.122E-4	7.334E+1
1.850E+3	3.451E-1	2.013E-4	5.833E-4	7.096E+1
2.050E+3	3.423E-1	2.252E-4	6.579E-4	6.844E+1
2.150E+3	3.407E-1	2.373E-4	6.966E-4	6.711E+1
2.200E+3	3.399E-1	2.435E-4	7.164E-4	6.643E+1
2.250E+3	3.391E-1	2.497E-4	7.365E-4	6.572E+1
2.260E+3	3.389E-1	2.510E-4	7.405E-4	6.558E+1
2.270E+3	3.387E-1	2.522E-4	7.446E-4	6.545E+1
2.280E+3	3.385E-1	2.535E-4	7.488E-4	6.530E+1
2.289E+3	3.384E-1	2.546E-4	7.524E-4	6.517E+1
2.298E+3	3.382E-1	2.557E-4	7.561E-4	6.504E+1
2.307E+3	3.381E-1	2.568E-4	7.597E-4	6.491E+1
2.316E+3	3.379E-1	2.580E-4	7.635E-4	6.478E+1
2.325E+3	3.377E-1	2.591E-4	7.673E-4	6.465E+1
2.335E+3	3.375E-1	2.604E-4	7.714E-4	6.450E+1
2.345E+3	3.374E-1	2.616E-4	7.756E-4	6.436E+1
2.355E+3	3.372E-1	2.629E-4	7.797E-4	6.420E+1
2.365E+3	3.370E-1	2.641E-4	7.838E-4	6.405E+1
2.375E+3	3.368E-1	2.654E-4	7.882E-4	6.392E+1
2.385E+3	3.366E-1	2.667E-4	7.923E-4	6.376E+1
2.395E+3	3.364E-1	2.679E-4	7.965E-4	6.361E+1
2.405E+3	3.363E-1	2.693E-4	8.009E-4	6.345E+1
2.415E+3	3.361E-1	2.706E-4	8.052E-4	6.330E+1
2.425E+3	3.359E-1	2.718E-4	8.094E-4	6.315E+1
2.435E+3	3.357E-1	2.732E-4	8.139E-4	6.299E+1
2.445E+3	3.355E-1	2.744E-4	8.181E-4	6.283E+1
2.455E+3	3.353E-1	2.757E-4	8.224E-4	6.268E+1
2.465E+3	3.351E-1	2.771E-4	8.269E-4	6.252E+1
2.475E+3	3.349E-1	2.783E-4	8.312E-4	6.236E+1
2.485E+3	3.346E-1	2.797E-4	8.357E-4	6.221E+1
2.495E+3	3.344E-1	2.810E-4	8.401E-4	6.204E+1
2.505E+3	3.342E-1	2.823E-4	8.446E-4	6.188E+1
2.515E+3	3.340E-1	2.836E-4	8.489E-4	6.172E+1
2.525E+3	3.338E-1	2.849E-4	8.537E-4	6.155E+1
2.545E+3	3.334E-1	2.876E-4	8.627E-4	6.123E+1
2.565E+3	3.329E-1	2.903E-4	8.718E-4	6.089E+1
2.585E+3	3.325E-1	2.929E-4	8.810E-4	6.055E+1
2.605E+3	3.320E-1	2.957E-4	8.906E-4	6.020E+1
2.625E+3	3.316E-1	2.985E-4	9.000E-4	5.985E+1
2.645E+3	3.311E-1	3.013E-4	9.098E-4	5.948E+1
2.665E+3	3.306E-1	3.041E-4	9.196E-4	5.911E+1
