1.000E+3	3.532E-1	1.012E-4	2.865E-4	8.068E+1
1.100E+3	3.526E-1	1.116E-4	3.165E-4	7.971E+1
1.200E+3	3.519E-1	1.221E-4	3.468E-4	7.874E+1
1.300E+3	3.512E-1	1.327E-4	3.778E-4	7.773E+1
1.400E+3	3.504E-1	1.434E-4	4.091E-4	7.671E+1
1.500E+3	3.496E-1	1.541E-4	4.409E-4	7.568E+1
1.600E+3	3.486E-1	1.650E-4	4.732E-4	7.462E+1
1.700E+3	3.476E-1	1.760E-4	5.063E-4	7.353E+1
1.800E+3	3.466E-1	1.871E-4	5.398E-4	7.242E+1
1.900E+3	3.454E-1	1.983E-4	5.741E-4	7.127E+1
2.000E+3	3.441E-1	2.096E-4	6.091E-4	7.010E+1
2.100E+3	3.428E-1	2.210E-4	6.448E-4	6.890E+1
2.200E+3	3.414E-1	2.325E-4	6.812E-4	6.764E+1
2.300E+3	3.398E-1	2.441E-4	7.185E-4	6.635E+1
2.400E+3	3.382E-1	2.559E-4	7.566E-4	6.503E+1
2.500E+3	3.365E-1	2.676E-4	7.955E-4	6.366E+1
2.600E+3	3.346E-1	2.794E-4	8.350E-4	6.224E+1
2.700E+3	3.328E-1	2.913E-4	8.754E-4	6.077E+1
2.800E+3	3.307E-1	3.031E-4	9.165E-4	5.926E+1
2.900E+3	3.287E-1	3.150E-4	9.585E-4	5.768E+1
3.000E+3	3.265E-1	3.269E-4	1.001E-3	5.606E+1
3.100E+3	3.243E-1	3.387E-4	1.045E-3	5.437E+1
3.120E+3	3.238E-1	3.410E-4	1.053E-3	5.402E+1
3.140E+3	3.233E-1	3.433E-4	1.062E-3	5.367E+1
3.160E+3	3.228E-1	3.457E-4	1.071E-3	5.332E+1
3.210E+3	3.217E-1	3.515E-4	1.093E-3	5.244E+1
3.260E+3	3.205E-1	3.574E-4	1.115E-3	5.154E+1
3.310E+3	3.193E-1	3.631E-4	1.137E-3	5.062E+1
3.360E+3	3.180E-1	3.688E-4	1.160E-3	4.969E+1
3.410E+3	3.168E-1	3.745E-4	1.182E-3	4.873E+1
3.460E+3	3.155E-1	3.801E-4	1.205E-3	4.777E+1
3.510E+3	3.143E-1	3.857E-4	1.227E-3	4.679E+1
3.560E+3	3.130E-1	3.911E-4	1.250E-3	4.579E+1
3.610E+3	3.117E-1	3.965E-4	1.272E-3	4.477E+1
3.660E+3	3.104E-1	4.019E-4	1.295E-3	4.373E+1
3.710E+3	3.091E-1	4.072E-4	1.317E-3	4.269E+1
3.760E+3	3.078E-1	4.124E-4	1.340E-3	4.161E+1
3.810E+3	3.065E-1	4.174E-4	1.362E-3	4.053E+1
3.860E+3	3.052E-1	4.224E-4	1.384E-3	3.942E+1
3.910E+3	3.040E-1	4.273E-4	1.406E-3	3.830E+1
3.960E+3	3.027E-1	4.321E-4	1.427E-3	3.717E+1
4.010E+3	3.015E-1	4.367E-4	1.449E-3	3.601E+1
4.060E+3	3.002E-1	4.412E-4	1.470E-3	3.484E+1
4.110E+3	2.990E-1	4.457E-4	1.490E-3	3.366E+1
4.160E+3	2.978E-1	4.499E-4	1.511E-3	3.246E+1
4.210E+3	2.966E-1	4.540E-4	1.531E-3	3.124E+1
4.260E+3	2.955E-1	4.579E-4	1.550E-3	3.001E+1
4.310E+3	2.943E-1	4.618E-4	1.569E-3	2.877E+1
4.360E+3	2.933E-1	4.655E-4	1.587E-3	2.751E+1
4.410E+3	2.922E-1	4.690E-4	1.605E-3	2.624E+1
4.460E+3	2.912E-1	4.723E-4	1.622E-3	2.495E+1
4.560E+3	2.893E-1	4.786E-4	1.654E-3	2.235E+1
4.660E+3	2.875E-1	4.841E-4	1.684E-3	1.970E+1
4.760E+3	2.860E-1	4.889E-4	1.709E-3	1.702E+1
4.860E+3	2.847E-1	4.930E-4	1.732E-3	1.430E+1
4.960E+3	2.836E-1	4.964E-4	1.751E-3	1.155E+1
