1.000E+3	3.532E-1	1.007E-4	2.851E-4	8.071E+1
1.500E+3	3.496E-1	1.533E-4	4.386E-4	7.576E+1
2.000E+3	3.443E-1	2.085E-4	6.056E-4	7.021E+1
2.500E+3	3.367E-1	2.661E-4	7.904E-4	6.383E+1
3.000E+3	3.268E-1	3.249E-4	9.942E-4	5.632E+1
3.500E+3	3.150E-1	3.823E-4	1.213E-3	4.740E+1
4.000E+3	3.024E-1	4.332E-4	1.432E-3	3.689E+1
4.500E+3	2.912E-1	4.723E-4	1.622E-3	2.492E+1
5.000E+3	2.838E-1	4.957E-4	1.747E-3	1.216E+1
5.500E+3	2.815E-1	5.023E-4	1.785E-3	-4.272E-1
5.700E+3	2.819E-1	5.008E-4	1.777E-3	-5.181E+0
5.900E+3	2.830E-1	4.974E-4	1.757E-3	-9.714E+0
6.100E+3	2.847E-1	4.923E-4	1.729E-3	-1.398E+1
6.200E+3	2.856E-1	4.891E-4	1.713E-3	-1.601E+1
6.300E+3	2.867E-1	4.858E-4	1.694E-3	-1.798E+1
6.400E+3	2.878E-1	4.820E-4	1.675E-3	-1.988E+1
6.500E+3	2.890E-1	4.782E-4	1.654E-3	-2.170E+1
6.600E+3	2.903E-1	4.740E-4	1.633E-3	-2.346E+1
6.700E+3	2.916E-1	4.697E-4	1.611E-3	-2.515E+1
6.800E+3	2.929E-1	4.652E-4	1.588E-3	-2.678E+1
6.900E+3	2.943E-1	4.607E-4	1.565E-3	-2.834E+1
6.910E+3	2.944E-1	4.602E-4	1.563E-3	-2.849E+1
6.920E+3	2.945E-1	4.597E-4	1.561E-3	-2.865E+1
6.930E+3	2.947E-1	4.593E-4	1.559E-3	-2.880E+1
6.980E+3	2.953E-1	4.569E-4	1.547E-3	-2.955E+1
7.030E+3	2.960E-1	4.545E-4	1.536E-3	-3.028E+1
7.080E+3	2.967E-1	4.522E-4	1.524E-3	-3.101E+1
7.130E+3	2.974E-1	4.497E-4	1.512E-3	-3.171E+1
7.180E+3	2.980E-1	4.473E-4	1.501E-3	-3.240E+1
7.230E+3	2.987E-1	4.448E-4	1.489E-3	-3.308E+1
7.280E+3	2.994E-1	4.425E-4	1.478E-3	-3.374E+1
7.330E+3	3.001E-1	4.400E-4	1.466E-3	-3.440E+1
7.380E+3	3.007E-1	4.375E-4	1.455E-3	-3.503E+1
7.430E+3	3.014E-1	4.350E-4	1.443E-3	-3.566E+1
7.480E+3	3.020E-1	4.326E-4	1.432E-3	-3.627E+1
7.530E+3	3.027E-1	4.301E-4	1.421E-3	-3.688E+1
